0,-3.9763e-07,9.0553e-08,-3.4072e-07,-5.4729e-09,-4.6239e-07,9.9046e-08,-5.4089e-07,2.5347e-07,-6.8843e-07,0,1.2351e-06,1.6326e-06,-3.6149e-06,-3.035e-06,1.731e-06,-6.8483e-07,5.2693e-07,-2.8107e-07,0
-0.52335,-0.50173,-0.47871,-0.45682,-0.43346,-0.41156,-0.38805,-0.37199,-0.35572,-0.33241,0,0.0349,0.034834,0.038398,0.036475,0.0382,0.024343,0.018052,0.010567,0
0,-5.5871e-07,2.6907e-07,-2.7507e-07,-1.8751e-07,-6.6102e-07,9.3798e-08,-6.8109e-07,2.893e-07,-8.5786e-07,0,3.9333e-06,7.9745e-06,-1.4777e-05,-9.6716e-06,5.674e-06,-2.3019e-07,5.7281e-07,-3.5508e-07,0
-0.52335,-0.52272,-0.52273,-0.52286,-0.52324,-0.52324,-0.52306,-0.51263,-0.4955,-0.49318,0,-3.1939e-05,-0.00019901,-0.00062985,4.4422e-06,0.00025676,0.015791,0.019005,0.0010587,0
0,-1.3757e-26,2.2261e-27,-2.4386e-26,-6.9814e-28,1.4212e-26,1.1795e-27,-2.5464e-27,-2.5332e-28,4.7403e-28,0,1.4986e-07,-7.9981e-08,4.0396e-07,-1.249e-08,3.3604e-07,-3.4226e-08,3.6355e-08,-4.8431e-09,0
0.65938,0.63636,0.61474,0.59197,0.57071,0.54795,0.52686,0.50174,0.48078,0.45959,0,-0.032776,-0.036256,-0.034941,-0.03791,-0.03426,-0.038089,-0.023261,-0.0095918,0
